metric,mean,std
ho_rate,16.116840000000003,0.4904344278290421
hof_rate,1.46936,0.07413358213387503
pp_rate,2.0412000000000003,0.05456445729593569
capacity_avg,3.973842740066666,0.00526974022131525
rlf_rate,0.10403999999999998,0.015083368324084606
reliability_pct,96.184804,0.034471775121102013
prep_rate,1072.9350959999997,14.360343032514155
res_reservation_pct,8.515357904761904,0.11397097644852579
reward,1080.5820254699315,1.1711263767254414
total_steps,30000.0,0.0
total_minutes,5.0,0.0
