metric,mean,std
reward,3.662912808404921,0.01092799565897475
capacity_avg,4.068471990266667,0.004702792604370628
reliability_pct,97.073296,0.011249277586684696
ho_rate,5.122520000000001,0.06661586597800849
pp_rate,0.85716,0.024287412377608272
hof_rate,0.55104,0.038994030312343955
rlf_rate,0.04564,0.0009243376006633096
prep_rate,27.708640000000003,0.3979585385439039
res_reservation_pct,8.908415333333334,0.056268105681036566
