metric,mean,std
ho_rate,15.005266666666667,3.8971834610252682
hof_rate,2.034666666666667,0.8498303098593011
pp_rate,1.9922000000000002,0.8531856929570881
capacity_avg,3.933353742888889,0.2907885507528464
rlf_rate,0.14340000000000003,0.1783903211126284
reliability_pct,95.8831188888889,1.1318227066103446
prep_rate,1039.9873000000002,111.27531724590439
res_reservation_pct,8.25386746031746,0.8831374384595587
reward,1070.656846106302,87.14356816243706
total_steps,30000.0,0.0
total_minutes,5.0,0.0
