metric,mean,std
reward,3.6689812111850104,0.002861979535062695
capacity_avg,4.0724192385333335,0.002547504884902999
reliability_pct,97.02115866666666,0.021862918235623755
ho_rate,5.6339999999999995,0.12526943761348977
pp_rate,1.07904,0.057339187298042466
hof_rate,0.6484,0.043618528173243076
rlf_rate,0.04771999999999998,0.002676116589388429
prep_rate,27.58768,0.49684205297055906
res_reservation_pct,8.741937111111113,0.043990575777689535
