metric,mean,std
reward,3.5438,0.0
capacity_avg,3.7532444253333335,0.2941922890822667
reliability_pct,95.24723999999999,1.2638330692162016
ho_rate,11.3424,3.0171447164496437
pp_rate,3.6252,1.5076355527779253
hof_rate,1.1514000000000002,0.6913740232319985
rlf_rate,0.065,0.11408330289748804
prep_rate,27.322,7.089276126657785
res_reservation_pct,6.438355555555556,0.39478564216580503
