variant,n_seeds,bmk_dir,ho_rate_mean,ho_rate_std,hof_rate_mean,hof_rate_std,pp_rate_mean,pp_rate_std,capacity_avg_mean,capacity_avg_std,rlf_rate_mean,rlf_rate_std,reliability_pct_mean,reliability_pct_std,prep_rate_mean,prep_rate_std,res_reservation_pct_mean,res_reservation_pct_std,reward_mean,reward_std
champion lr=1e-4 tau=0.01,3,bmk_2026-05-20_1_v2_qrdqn_baseline,16.097933333333334,4.195927675999935,1.8520666666666665,0.8446196750937995,2.191866666666667,0.9277286863925011,3.9559162333333333,0.29197994096832497,0.1396,0.1731430237308644,95.97166888888889,1.084669678338144,1070.1782666666666,118.17457869748844,8.493478306878307,0.9378934817260988,1073.6300654205152,87.61539871915514
lr=3e-4,1,bmk_2026-05-22_8_v2_hpr_lr_3e-4,15.093200000000001,3.9213714131665722,2.13,0.920554180914953,1.9634,0.8795342176402234,3.9281236753333335,0.2927416335847309,0.1456,0.18242982212346753,95.89340333333334,1.1412029353031148,998.13474,93.94356815840241,7.921704285714286,0.7455838742730351,1067.7109558509717,87.13596215135604
lr=1e-3,1,bmk_2026-05-22_9_v2_hpr_lr_1e-3,13.789200000000001,3.511325014862623,2.893,1.062953903045659,1.7246,0.8737246934818771,3.884298910333334,0.294358370307835,0.19560000000000002,0.21085691831192072,95.59294666666668,1.2509633289944546,962.4980800000001,82.4687948033291,7.63887365079365,0.6545142444708658,1055.450481974395,88.64040882568099
tau=0.005,1,bmk_2026-05-22_10_v2_hpr_tau_0005,15.601,4.003813057573993,2.2378,0.9179821131155007,2.17,0.8923564310296643,3.9275361199999996,0.30016145755718804,0.1882,0.20114860178484958,95.63363000000001,1.2523527240047914,1002.21172,88.75148171969639,7.95406126984127,0.7043768390452093,1064.3556019456169,89.8957357916155
tau=0.05,1,bmk_2026-05-23_1_v2_hpr_tau_005,17.462,4.341685847686358,1.9668,0.8204984826311381,2.3011999999999997,0.9501571238484716,3.9694833173333337,0.2921498275097492,0.12179999999999999,0.15976470198388626,95.99944333333333,1.0554432197528305,1045.25578,99.94853484164537,8.295680793650794,0.7932423400130586,1070.7926417623921,87.82825637430335
tau=1.0 (hard),1,bmk_2026-05-23_2_v2_hpr_hard,17.523799999999994,4.463621126395026,2.2672000000000003,0.9368266435152237,2.2662,0.9773727845607325,3.971094978666667,0.2964056717926336,0.12519999999999998,0.16686809161730112,95.9914,1.1003333818034926,1050.2423999999999,105.25770880956891,8.335257142857143,0.835378641345785,1067.5008186830157,89.20459887284532
